Subset,Loss,Accuracy,F1-Macro
Valid,1.2771075963974,0.5675675675675675,0.560959448156375
Train,1.177381658554077,0.6422862138989169,0.6411937320125941
Valid,1.27354097366333,0.5637065637065637,0.5577551274019216
Train,1.1778025865554809,0.635740072202166,0.6343579849806783
Valid,1.270057201385498,0.5675675675675675,0.5631033656037849
Train,1.1718228578567504,0.638770588898917,0.6345804465690644
Valid,1.2669605016708374,0.5714285714285714,0.567252768602788
Train,1.1562854290008544,0.6488676105595668,0.6470468768392256
Valid,1.263789415359497,0.5714285714285714,0.567252768602788
Train,1.1594280004501343,0.6439671705776173,0.6416340739765696
Valid,1.260664701461792,0.5752895752895753,0.5712978878942857
Train,1.1656130313873292,0.6368414372743683,0.634712129580518
Valid,1.2575888633728027,0.5752895752895753,0.5712978878942857
Train,1.1477143526077271,0.6437302572202166,0.6390976630427054
Valid,1.2547627687454224,0.583011583011583,0.5784107216996849
Train,1.142366600036621,0.6483232739169675,0.6476999883683419
Valid,1.2519670724868774,0.583011583011583,0.5784107216996849
Train,1.1414527893066406,0.6431506656137185,0.6403329730382273
Valid,1.24849534034729,0.583011583011583,0.5784107216996849
Train,1.1441590309143066,0.6446186823104693,0.6395429669358093
Valid,1.2452610731124878,0.5791505791505791,0.5743752782787039
Train,1.133858323097229,0.6491990072202166,0.6466421821936646
Valid,1.242151141166687,0.5791505791505791,0.5743752782787039
Train,1.1394822597503662,0.6463701489169675,0.6447647977946873
Valid,1.239104151725769,0.583011583011583,0.5789753985649508
Train,1.1294533014297485,0.6534253722924188,0.6506280380470172
Valid,1.236433982849121,0.5868725868725869,0.5835018349789791
Train,1.113836693763733,0.664290952166065,0.6624775647374597
Valid,1.234250783920288,0.5868725868725869,0.5835018349789791
Train,1.1125964641571044,0.659177572202166,0.6588843815706973
Valid,1.232677698135376,0.583011583011583,0.5791367903515369
Train,1.107350468635559,0.6586332355595668,0.6559756541188035
Valid,1.230277419090271,0.583011583011583,0.5789358078156625
Train,1.1136185646057128,0.6494951489169675,0.6462838136087917
Valid,1.2281795740127563,0.583011583011583,0.5789358078156625
Train,1.1046095728874206,0.6536622856498194,0.650219277653641
Valid,1.2256433963775635,0.583011583011583,0.5791367903515369
Train,1.0901384472846984,0.6752397337545126,0.6749545948602067
Valid,1.223669409751892,0.583011583011583,0.5791367903515369
Train,1.0854790449142455,0.6612491538808664,0.6598421798859249
Valid,1.2214089632034302,0.5791505791505791,0.5744816896594771
Train,1.0875572681427002,0.6633447089350181,0.6608036938948334
Valid,1.2187860012054443,0.5752895752895753,0.5703742774638296
Train,1.078816294670105,0.6666586755415163,0.663505921319232
Valid,1.2167431116104126,0.5791505791505791,0.5749627859324355
