Subset,Loss,Accuracy,F1-Macro
Valid,1.5979812145233154,0.4362934362934363,0.38875648792567574
Train,1.553313398361206,0.472946750902527,0.43278996923870994
Valid,1.4979331493377686,0.4864864864864865,0.4334895844850456
Train,1.4344500303268433,0.5180688740974729,0.48036542530699633
Valid,1.503438949584961,0.4826254826254826,0.47144326003153214
Train,1.4780524730682374,0.4877312725631769,0.46327195496821066
Valid,1.4316192865371704,0.46332046332046334,0.4691319707705603
Train,1.4454979419708252,0.473372630866426,0.47802669389434094
Valid,1.3575553894042969,0.5752895752895753,0.594338178310764
Train,1.3601451873779298,0.5456255640794223,0.5620601278083859
Valid,1.436734676361084,0.528957528957529,0.4883830101523294
Train,1.3868057012557984,0.5401328407039712,0.5178565449120482
Valid,1.4469220638275146,0.4749034749034749,0.4306636967178647
Train,1.3802189350128173,0.5318592057761733,0.5001076559823876
Valid,1.4013909101486206,0.525096525096525,0.4889707113350401
Train,1.3462007999420167,0.5483951940433214,0.5178529762388477
Valid,1.3547751903533936,0.5328185328185329,0.5178734438407586
Train,1.3187804698944092,0.578745487364621,0.5706781784944122
Valid,1.31305730342865,0.5482625482625483,0.5539997009740815
Train,1.2856452226638795,0.5700093073104693,0.5686979262336226
Valid,1.2619889974594116,0.5752895752895753,0.5845962876504007
Train,1.248155379295349,0.596714237364621,0.60090314409967
Valid,1.270355463027954,0.6216216216216216,0.634463565360484
Train,1.2430752515792847,0.6113563289711191,0.6214687375864182
Valid,1.268629789352417,0.6177606177606177,0.6125499364972986
Train,1.2369865417480468,0.6083850406137185,0.6049011556632167
Valid,1.261405348777771,0.5791505791505791,0.5704547323611993
Train,1.2134193658828736,0.6191335740072202,0.608981491228425
Valid,1.2561160326004028,0.5907335907335908,0.5829387805742171
Train,1.2052216529846191,0.6181266922382671,0.6108849359009959
Valid,1.2465137243270874,0.5984555984555985,0.5925967113848809
Train,1.1809633493423461,0.641895588898917,0.6348082952571348
Valid,1.2353228330612183,0.6177606177606177,0.6142461950543512
Train,1.1964004755020141,0.6238450473826715,0.6215925972413802
Valid,1.2236870527267456,0.61003861003861,0.6095550663187649
Train,1.1906643867492677,0.6295619923285198,0.6283039939515296
Valid,1.215815782546997,0.6293436293436293,0.6270343941812561
Train,1.183451533317566,0.6378835740072202,0.6377741175673017
Valid,1.2135478258132935,0.6332046332046332,0.632298491719792
Train,1.1733739137649537,0.6553897788808664,0.6555686553871645
Valid,1.2120776176452637,0.6254826254826255,0.6243484682995228
Train,1.1857807636260986,0.6393628722924187,0.6380143091773626
Valid,1.2127633094787598,0.6332046332046332,0.6313047239767156
Train,1.1670384407043457,0.6505133122743683,0.6495878504434541
Valid,1.2122689485549927,0.6254826254826255,0.6227925311745828
Train,1.1622538566589355,0.6502524255415162,0.6514389454502372
Valid,1.211222767829895,0.6216216216216216,0.6193083807351261
Train,1.1710700511932373,0.6422749323104693,0.640704986440289
Valid,1.210218071937561,0.6216216216216216,0.6176402840859585
Train,1.1667140007019043,0.6438726872743683,0.6432884948786429
Valid,1.2100332975387573,0.6254826254826255,0.6214479349551871
Train,1.1701081275939942,0.651661213898917,0.6520424506586331
Valid,1.209804654121399,0.6216216216216216,0.6173214667921965
Train,1.1650794982910155,0.6500155121841156,0.6480579059234857
Valid,1.2093923091888428,0.6293436293436293,0.6245481153569101
Train,1.158573579788208,0.6506430505415162,0.6510329250894804
Valid,1.2101558446884155,0.6138996138996139,0.6089523621740855
Train,1.1622246026992797,0.633562725631769,0.631515429096989
Valid,1.209841251373291,0.6138996138996139,0.6098652236816682
Train,1.170654559135437,0.6492822089350181,0.6468135953715872
Valid,1.2099939584732056,0.6177606177606177,0.6131833168510383
Train,1.1755625247955321,0.6430322089350181,0.6421782162728015
Valid,1.2097090482711792,0.6177606177606177,0.6131833168510383
Train,1.1595853567123413,0.6521223488267148,0.6522819111171263
Valid,1.209173560142517,0.6216216216216216,0.6178144700116032
Train,1.1549695253372192,0.6690376805054152,0.6654378840309205
Valid,1.2091189622879028,0.6216216216216216,0.6180093000571796
Train,1.1635520219802857,0.6572484205776173,0.6560226786751581
Valid,1.2091978788375854,0.6138996138996139,0.6091785041912723
Train,1.1631986379623414,0.6481216155234657,0.6467421858021991
Valid,1.2097625732421875,0.6216216216216216,0.616704530657781
Train,1.1484127044677734,0.6628116538808664,0.661728171281487
Valid,1.2089301347732544,0.6216216216216216,0.6175923635849765
Train,1.1665404081344604,0.649317463898917,0.646886351315335
Valid,1.2090967893600464,0.6216216216216216,0.6180093000571796
Train,1.1737059116363526,0.6498505189530686,0.6495735062084362
Valid,1.207945466041565,0.6254826254826255,0.6211736334930493
Train,1.172718620300293,0.657035480595668,0.6559509806387706
Valid,1.2088265419006348,0.6216216216216216,0.6180093000571796
Train,1.1690539121627808,0.6504540839350181,0.6483861077141541
Valid,1.2085248231887817,0.6177606177606177,0.6144198648538745
Train,1.1714257955551148,0.6514482739169675,0.6497946752502731
Valid,1.208357334136963,0.6138996138996139,0.6098123510427247
Train,1.156539011001587,0.6462996389891696,0.6448741056583964
Valid,1.207245945930481,0.6177606177606177,0.6144121922316791
Train,1.1528032541275024,0.6529755189530686,0.6520704521257743
Valid,1.2065786123275757,0.6216216216216216,0.6182274388366391
Train,1.1586409330368042,0.6485122405234657,0.648031642757612
Valid,1.2056653499603271,0.6216216216216216,0.6181752799106595
Train,1.1553829669952393,0.6489860672382671,0.6488009164864481
Valid,1.2058907747268677,0.6177606177606177,0.6139544204425984
Train,1.1511575698852539,0.6667179038808664,0.666712378078953
Valid,1.20403254032135,0.6216216216216216,0.6185877149550907
Train,1.1520874977111817,0.6595442238267148,0.6591973162902047
Valid,1.20224130153656,0.6254826254826255,0.6220400509857253
Train,1.1576782703399657,0.6527978339350181,0.6508552826825826
Valid,1.2011686563491821,0.6293436293436293,0.6247222605056223
Train,1.1568974494934081,0.6513537906137185,0.6513786577599788
Valid,1.1997859477996826,0.6254826254826255,0.6215538225978053
Train,1.1544644355773925,0.6526314305054152,0.6507356723945525
Valid,1.197274088859558,0.6293436293436293,0.626042261962424
Train,1.1350867033004761,0.6601717621841156,0.658564311462255
Valid,1.1949890851974487,0.6177606177606177,0.6159859156921743
Train,1.1341623783111572,0.6586092621841155,0.6568616385369673
Valid,1.1928995847702026,0.6177606177606177,0.616388784024647
Train,1.146822953224182,0.6552360672382671,0.6532178122558099
Valid,1.190582275390625,0.6216216216216216,0.6197818877095557
Train,1.129089856147766,0.6591183438628159,0.6574717622095403
Valid,1.189244031906128,0.6254826254826255,0.6231714029697901
Train,1.1336893081665038,0.654525327166065,0.6548973970330446
Valid,1.1868969202041626,0.6216216216216216,0.6186186299020421
Train,1.1261913537979127,0.660349447202166,0.6590719165710015
Valid,1.1849864721298218,0.6216216216216216,0.6182160679896456
Train,1.1340580701828002,0.6583258122743683,0.6566311275929639
Valid,1.1834603548049927,0.6293436293436293,0.6258673349316707
Train,1.1280613899230958,0.662302572202166,0.6589009571948343
Valid,1.179733395576477,0.6332046332046332,0.6309543338948276
Train,1.1257548093795777,0.6570707355595669,0.6562578255836771
Valid,1.1778044700622559,0.6216216216216216,0.6204502565662331
Train,1.1181708097457885,0.6644333822202166,0.663102491749924
Valid,1.174827218055725,0.6254826254826255,0.6238366405400293
Train,1.110208559036255,0.6592607739169675,0.65969390057388
Valid,1.1716296672821045,0.6216216216216216,0.6197344322344323
Train,1.095276427268982,0.6734530121841156,0.6710741110072359
Valid,1.1707432270050049,0.6138996138996139,0.6128621717356313
Train,1.1126107692718505,0.6624802572202166,0.6619696531795427
Valid,1.1689509153366089,0.6254826254826255,0.623044889892716
Train,1.1134398221969604,0.6652146322202166,0.6624436946156104
Valid,1.1631014347076416,0.6177606177606177,0.6153428127485554
Train,1.0915488004684448,0.6664809905234657,0.6639977266213222
Valid,1.1604253053665161,0.6177606177606177,0.6154205206493008
Train,1.095816969871521,0.6711092621841155,0.6688528102119706
Valid,1.1620081663131714,0.6254826254826255,0.6233348460056867
Train,1.0763651371002196,0.6778443704873646,0.6783457440330093
Valid,1.1590646505355835,0.6254826254826255,0.6233348460056867
Train,1.0858031988143921,0.6710979805956679,0.6710728405446469
Valid,1.156844973564148,0.637065637065637,0.635366115241133
Train,1.0732422351837159,0.6814079422382672,0.680631093413824
Valid,1.1525239944458008,0.6254826254826255,0.6233965847452175
Train,1.0814026832580566,0.6736899255415162,0.6714304460297165
Valid,1.1458011865615845,0.6254826254826255,0.6239594752548648
Train,1.0558103799819947,0.6747785988267149,0.6734985610458287
Valid,1.1549123525619507,0.637065637065637,0.6329812024912073
Train,1.0791940927505492,0.6671677572202166,0.6654524396638777
Valid,1.1497809886932373,0.637065637065637,0.6331250987305314
Train,1.0677198410034179,0.6826982739169675,0.6830051838091877
Valid,1.1428346633911133,0.6293436293436293,0.62896951821386
Train,1.059967041015625,0.674447202166065,0.6728713969379424
Valid,1.1462255716323853,0.6293436293436293,0.6266573302131293
Train,1.0539644718170167,0.674411947202166,0.6731240255284121
Valid,1.136984944343567,0.6293436293436293,0.6260543664885896
Train,1.0581452608108521,0.6697131656137184,0.6692103435772087
Valid,1.1463412046432495,0.6486486486486487,0.6447361499914275
Train,1.0523836374282838,0.6775016922382672,0.6774581113866944
Valid,1.1428977251052856,0.637065637065637,0.6327273935838292
Train,1.0446284413337708,0.6852662454873646,0.6839116640798292
Valid,1.1298710107803345,0.640926640926641,0.641865579931875
Train,1.0395958304405213,0.6918236687725632,0.6906871723759136
Valid,1.1331446170806885,0.6332046332046332,0.6341497405568944
Train,1.0429269075393677,0.6808748871841155,0.6803906000566605
Valid,1.1321543455123901,0.6254826254826255,0.6222366268140087
Train,1.0210477352142333,0.6901554038808664,0.6908381001558146
Valid,1.152901530265808,0.6332046332046332,0.6318815112284278
Train,1.02271066904068,0.6833131204873646,0.6833330278481521
Valid,1.1335757970809937,0.640926640926641,0.6393201594997611
Train,1.0351071238517762,0.6842015455776174,0.6809909046124918
Valid,1.1222143173217773,0.640926640926641,0.6423850093139691
Train,1.0202420949935913,0.6811118005415162,0.6790188813126988
Valid,1.126076102256775,0.637065637065637,0.637180713775279
Train,1.031193494796753,0.6732640455776173,0.6705131897703144
Valid,1.1237307786941528,0.6254826254826255,0.6226598886645689
Train,0.9992683291435241,0.6933509138086642,0.6935483784483548
Valid,1.1610727310180664,0.6216216216216216,0.6176141206762429
Train,1.027456283569336,0.6738676105595668,0.675767400408771
Valid,1.1334457397460938,0.6447876447876448,0.6459625196024104
Train,1.0152028679847718,0.6855031588447653,0.6882335941380354
Valid,1.1142876148223877,0.6293436293436293,0.6314366627882106
Train,1.0125314235687255,0.6828280121841155,0.6812272850262954
Valid,1.1324070692062378,0.6332046332046332,0.6355929974664569
Train,1.0189679503440856,0.6778203971119133,0.6748341814837568
Valid,1.1154745817184448,0.637065637065637,0.6370826985667524
Train,0.9860483765602112,0.6965943704873646,0.6964291757307108
Valid,1.1774245500564575,0.637065637065637,0.6332213684234664
Train,1.0114991545677186,0.683040952166065,0.6833233755410572
Valid,1.1484113931655884,0.6447876447876448,0.6456370546213747
Train,1.0060631036758423,0.6753116538808663,0.6773454465672872
Valid,1.1059989929199219,0.637065637065637,0.6379326094765274
Train,1.005369210243225,0.688770588898917,0.6880451975689013
Valid,1.1429615020751953,0.6332046332046332,0.6373589802302941
Train,1.046041202545166,0.6512945622743682,0.6441506868283934
Valid,1.1099706888198853,0.6447876447876448,0.6438035921354177
Train,0.9945083022117615,0.6846626805054152,0.6808598420654571
Valid,1.1595284938812256,0.640926640926641,0.6354298488258664
Train,0.9998262643814086,0.6859769855595668,0.6856383988988899
Valid,1.1765105724334717,0.6332046332046332,0.6322741650830105
Train,1.034415864944458,0.6582313289711191,0.661747938794534
Valid,1.104994297027588,0.637065637065637,0.635252884940945
Train,0.954956841468811,0.7129526737364621,0.7123553926613491
Valid,1.1226961612701416,0.6486486486486487,0.6502589362738358
Train,1.020394253730774,0.6709442689530686,0.6684597538352881
Valid,1.1141070127487183,0.6447876447876448,0.6471153464571879
Train,0.9881450891494751,0.6799272337545126,0.6764840725757033
Valid,1.100023865699768,0.640926640926641,0.639012910760868
Train,0.9478413820266723,0.7154741087545127,0.7142214192375272
Valid,1.1465610265731812,0.6486486486486487,0.6473532009397883
Train,0.9956899642944336,0.6844144855595669,0.6842987954270822
Valid,1.1388012170791626,0.6447876447876448,0.6436961007601958
Train,0.9766189932823182,0.6807564305054152,0.682343282048395
Valid,1.0950835943222046,0.6447876447876448,0.6433134304393459
Train,0.9466504096984864,0.7151427120938628,0.7140931598635196
Valid,1.1005533933639526,0.6332046332046332,0.6339047706619427
Train,0.9824452519416809,0.6866637522563177,0.6858750894319081
Valid,1.101267695426941,0.637065637065637,0.6364141150034985
Train,0.9740437626838684,0.6910663921480145,0.6894820928053047
Valid,1.0918322801589966,0.6563706563706564,0.6546342110570212
Train,0.97008296251297,0.7060285988267149,0.7033763474536046
Valid,1.1072583198547363,0.6525096525096525,0.6518464427258381
Train,0.9522882580757142,0.703838560469314,0.7009870298541936
Valid,1.1207256317138672,0.640926640926641,0.6408763321025792
Train,0.9735421657562255,0.6944522788808664,0.6951060839911978
Valid,1.1069096326828003,0.6563706563706564,0.6567703940525318
Train,0.935769510269165,0.7050696638086642,0.7062381392642514
Valid,1.0920919179916382,0.6447876447876448,0.6445276500193724
Train,0.9409775733947754,0.7147760604693141,0.7124132518796669
Valid,1.0875275135040283,0.6563706563706564,0.6545611286808031
Train,0.949891185760498,0.7148352888086642,0.7133545752491901
Valid,1.0880234241485596,0.6447876447876448,0.6419373458881471
Train,0.9427890539169311,0.7098163921480144,0.7066987000109198
Valid,1.087565302848816,0.6486486486486487,0.6457085170945687
Train,0.9308778882026673,0.717190320397112,0.7154376491699177
Valid,1.0872169733047485,0.6563706563706564,0.6549402736621046
Train,0.9446441650390625,0.7043716155234657,0.703210310385613
Valid,1.090865135192871,0.640926640926641,0.6402915100539556
Train,0.9437655448913574,0.7156997405234657,0.7140465993214185
Valid,1.0911476612091064,0.640926640926641,0.6405454249432688
Train,0.92805255651474,0.7008320171480145,0.7000427408176026
Valid,1.0921911001205444,0.640926640926641,0.6393649312959014
Train,0.9307033538818359,0.7145983754512636,0.7143161745939057
Valid,1.0922876596450806,0.6486486486486487,0.6478146519623442
Train,0.9355347633361817,0.7147760604693141,0.7137587007747683
Valid,1.0926084518432617,0.6447876447876448,0.6440091470095209
Train,0.9398892283439636,0.7065263989169674,0.7060499840896822
Valid,1.0904704332351685,0.640926640926641,0.6402962459607688
Train,0.9265045404434205,0.7166107287906137,0.7145547009219275
Valid,1.0909303426742554,0.640926640926641,0.6402962459607688
Train,0.9472460508346557,0.7086092621841156,0.7079902404687769
Valid,1.0897974967956543,0.6447876447876448,0.6443905886158636
Train,0.9221308708190918,0.7208244020758123,0.7195639047138196
Valid,1.0893771648406982,0.6447876447876448,0.6443905886158636
Train,0.9239126682281494,0.7251805054151624,0.7242439135356212
Valid,1.0885363817214966,0.6486486486486487,0.6474143791686721
Train,0.9366550087928772,0.7090943704873646,0.7088370019021102
Valid,1.0881644487380981,0.6486486486486487,0.6477040377413332
Train,0.933238935470581,0.7172382671480144,0.7168259142783651
Valid,1.08840012550354,0.6486486486486487,0.6477368752827883
Train,0.939858877658844,0.7094017937725632,0.7097396826823713
Valid,1.0890640020370483,0.6525096525096525,0.6521694271714298
Train,0.9383350610733032,0.7108937838447653,0.7104084591607724
Valid,1.0891156196594238,0.6486486486486487,0.647966428261107
Train,0.929817545413971,0.714811315433213,0.7126563419261303
Valid,1.0886300802230835,0.6486486486486487,0.6477040377413332
Train,0.9248462915420532,0.7236532603790613,0.7230547653407093
Valid,1.089216709136963,0.6563706563706564,0.6547213284086727
Train,0.9253371119499206,0.7218665388086642,0.7192886647500389
Valid,1.088867425918579,0.6525096525096525,0.6512798773865766
Train,0.9512441992759705,0.7065024255415162,0.7036991845787917
Valid,1.088553786277771,0.6525096525096525,0.6513904916075876
Train,0.9238028049468994,0.7136873871841155,0.7129482713071289
Valid,1.0879619121551514,0.6525096525096525,0.6513904916075876
Train,0.9361989736557007,0.7093312838447654,0.7081594251861383
Valid,1.0874407291412354,0.6486486486486487,0.6478146519623442
Train,0.934583055973053,0.701365072202166,0.700256300908555
Valid,1.0878705978393555,0.6486486486486487,0.6485802850545872
Train,0.9446759462356568,0.7081354354693141,0.7079113413095929
Valid,1.0879369974136353,0.6486486486486487,0.6485802850545872
Train,0.9479875206947327,0.7158294787906138,0.7156244384057409
Valid,1.088924527168274,0.6447876447876448,0.6443905886158636
Train,0.9441162347793579,0.7025242554151625,0.7014193357824899
Valid,1.0886685848236084,0.6525096525096525,0.6514574127555912
Train,0.9457481384277344,0.7172382671480144,0.7170366479808796
Valid,1.0882575511932373,0.6486486486486487,0.647966428261107
Train,0.9355682015419007,0.7117102888086643,0.7111416112332305
Valid,1.0874218940734863,0.6447876447876448,0.6443905886158636
Train,0.9475277543067933,0.6996488605595668,0.6998621538639306
Valid,1.0882924795150757,0.6447876447876448,0.6440768313348932
Train,0.9296010732650757,0.7126692238267148,0.7114406836243771
Valid,1.0877671241760254,0.6447876447876448,0.6443905886158636
Train,0.9482530236244202,0.7097811371841155,0.7074604571048669
Valid,1.0878665447235107,0.6486486486486487,0.6478157524620753
Train,0.9406586170196534,0.7126452504512636,0.7113546213290393
Valid,1.0885928869247437,0.6486486486486487,0.6474405056774335
Train,0.9313100457191468,0.712076940433213,0.7105754230984451
Valid,1.0878041982650757,0.6486486486486487,0.6477368752827883
Train,0.9417105913162231,0.6968200022563177,0.6957683374456298
Valid,1.0883252620697021,0.6525096525096525,0.6513260173996309
Train,0.9149375677108764,0.7235235221119133,0.7211736347500699
Valid,1.0880626440048218,0.6602316602316602,0.6595368172984963
Train,0.954872465133667,0.7053545239169675,0.7039782327514278
Valid,1.0875043869018555,0.6563706563706564,0.6554240536714283
Train,0.9326577186584473,0.7087982287906137,0.7071025338153409
Valid,1.0868971347808838,0.6525096525096525,0.6519826026493322
Train,0.9277530789375306,0.7171790388086643,0.717274532851785
Valid,1.0868791341781616,0.6525096525096525,0.6525964594428124
Train,0.9336203694343567,0.7208131204873646,0.7196893442324395
Valid,1.086241364479065,0.640926640926641,0.6395768502431352
Train,0.9220447301864624,0.7210260604693141,0.7197794805974466
Valid,1.0887422561645508,0.640926640926641,0.6382010681969252
Train,0.9196407556533813,0.7294421254512635,0.7277255825022116
Valid,1.089150309562683,0.6447876447876448,0.6422836158991437
Train,0.9328319191932678,0.7050696638086642,0.7036782621805091
Valid,1.0864182710647583,0.6447876447876448,0.6444812838831128
Train,0.9207507610321045,0.7167052120938628,0.7170260359233971
Valid,1.0864853858947754,0.637065637065637,0.6354379856781422
Train,0.924266254901886,0.7243640004512636,0.7220401980641074
Valid,1.0849910974502563,0.637065637065637,0.6359858741693722
Train,0.911991274356842,0.7272168321299639,0.7258733856584312
Valid,1.084445834159851,0.6486486486486487,0.6484067630040888
Train,0.94349045753479,0.7156405121841155,0.7134649567242612
Valid,1.0860376358032227,0.6447876447876448,0.6450951425484532
Train,0.9225147843360901,0.7128229354693141,0.7118305669905837
Valid,1.0883378982543945,0.640926640926641,0.6381898372894679
Train,0.9301305770874023,0.714455945397112,0.712017126089854
Valid,1.0890345573425293,0.640926640926641,0.63815267535022
Train,0.9395960450172425,0.7127876805054152,0.711087183744765
Valid,1.0855883359909058,0.6486486486486487,0.6466086947991655
Train,0.922869884967804,0.7252989620938628,0.7227342258349252
Valid,1.0822033882141113,0.6447876447876448,0.6436050252181245
Train,0.9038277745246888,0.7237124887184117,0.7230001964106447
Valid,1.0824476480484009,0.6486486486486487,0.6478616013490918
Train,0.9179164052009583,0.7089166854693141,0.70703166542526
Valid,1.0822259187698364,0.6447876447876448,0.6443020668137227
Train,0.9162623882293701,0.7080169787906138,0.7071501784976414
Valid,1.0832126140594482,0.6447876447876448,0.6445937230374814
Train,0.912859582901001,0.7259377820397112,0.7238116143728638
Valid,1.0820285081863403,0.6447876447876448,0.6443252558006657
Train,0.9179763078689576,0.7177233754512635,0.7156766052088865
Valid,1.0816298723220825,0.6486486486486487,0.6476685729115644
Train,0.9041941642761231,0.7291107287906138,0.7286810044209486
Valid,1.0812257528305054,0.6563706563706564,0.6563148787989155
Train,0.8929700255393982,0.7268022337545126,0.7266293559839145
Valid,1.0782370567321777,0.6563706563706564,0.6565900454124136
Train,0.9020493030548096,0.7258080437725631,0.7250330963188005
Valid,1.0772838592529297,0.6486486486486487,0.6487047592277508
Train,0.9149197220802308,0.7278443704873646,0.7265438624557508
Valid,1.07926344871521,0.6525096525096525,0.6505792401278608
Train,0.905231237411499,0.724056577166065,0.7212086452009461
Valid,1.0792087316513062,0.6525096525096525,0.6515663948885989
Train,0.9047544956207275,0.717025327166065,0.7135587965030299
Valid,1.0803650617599487,0.6563706563706564,0.6563276524552144
Train,0.8898172736167907,0.7286016471119133,0.7250651481392484
Valid,1.0815684795379639,0.6525096525096525,0.6531450195585001
Train,0.905423378944397,0.7235474954873646,0.7218218699657257
Valid,1.0774006843566895,0.6525096525096525,0.6538036251093517
Train,0.9055312156677247,0.7098995938628159,0.7096692939496866
Valid,1.0752581357955933,0.6525096525096525,0.6523343569820295
Train,0.8628517389297485,0.735253553700361,0.7335835317854733
Valid,1.073164701461792,0.6486486486486487,0.6476880984609261
Train,0.8820067644119263,0.715072202166065,0.713713486617551
Valid,1.0746656656265259,0.6486486486486487,0.6483353055494616
Train,0.905713152885437,0.7206001805054152,0.7197330589723328
Valid,1.0785261392593384,0.6486486486486487,0.6482681808377674
Train,0.8928045153617858,0.7275482287906138,0.7263923253454444
Valid,1.0761305093765259,0.6486486486486487,0.6491958630906278
Train,0.8855393290519714,0.7346147337545126,0.733564286818957
Valid,1.0711232423782349,0.6486486486486487,0.6495086087173223
